Taruna-27927,2.82,3.96
Taruna-27928,2.83,3.44
Taruna-27929,3.53,3.35
Taruna-27930,3.27,3.16
Taruna-27931,2.68,3.58
Taruna-27932,2.79,3.76
Taruna-27933,2.67,3.67
Taruna-27934,2.59,3.16
Taruna-27935,2.74,3.96
Taruna-27936,3.71,3.24
Taruna-27937,2.66,3.98
Taruna-27938,3.32,3.1
Taruna-27939,3.74,3.41
Taruna-27940,3.67,3.14
Taruna-27941,3.05,3.88
Taruna-27942,2.85,3.97
Taruna-27943,3.39,3.71
Taruna-27944,3.69,3.34
Taruna-27945,2.75,3.44
Taruna-27946,2.99,3.51
Taruna-27947,2.94,3.12
Taruna-27948,3.03,3.29
Taruna-27949,3.73,3.46
Taruna-27950,3.69,3.74
Taruna-27951,2.98,3.39
Taruna-27952,2.62,3.13
Taruna-27953,3.44,3.34
Taruna-27954,3.87,3.39
Taruna-27955,3.72,3.72
Taruna-27956,3.79,3.48
Taruna-27957,3.14,3.83
Taruna-27958,3.83,3.88
Taruna-27959,2.87,3.69
Taruna-27960,2.95,3.51
Taruna-27961,3.64,3.85
Taruna-27962,3.7,3.74
Taruna-27963,2.99,3.17
Taruna-27964,3.7,3.28
Taruna-27965,3.37,3.87
Taruna-27966,3.65,3.36
Taruna-27967,2.74,3.82
Taruna-27968,3.22,3.42
Taruna-27969,2.59,3.49
Taruna-27970,2.77,3.85
Taruna-27971,3.66,3.34
Taruna-27972,3.12,3.77
Taruna-27973,3.07,3.12
Taruna-27974,2.82,3.11
Taruna-27975,2.52,3.49
Taruna-27976,3.39,3.42
Taruna-27977,3.81,3.24
Taruna-27978,2.54,3.68
Taruna-27979,3.04,3.92
Taruna-27980,2.92,3.42
Taruna-27981,2.67,3.27
Taruna-27982,3.1,3.16
Taruna-27983,3.13,3.16
Taruna-27984,3.07,3.38
Taruna-27985,3.03,3.12
Taruna-27986,3.78,3.13
Taruna-27987,3.45,3.16
Taruna-27988,3.04,3.94
Taruna-27989,3.58,3.79
Taruna-27990,3.66,3.25
Taruna-27991,3.05,3.85
Taruna-27992,3.67,3.67
Taruna-27993,3.55,3.49
Taruna-27994,2.71,3.4
Taruna-27995,2.8,3.61
Taruna-27996,2.78,3.69
Taruna-27997,2.88,3.15
Taruna-27998,3.7,3.48
Taruna-27999,2.58,3.83
Taruna-28000,2.66,3.6
Taruna-28001,2.62,3.51
Taruna-28002,3.75,3.55
Taruna-28003,3.03,3.55
Taruna-28004,2.9,3.7
Taruna-28005,3.68,3.57
Taruna-28006,2.85,3.75
Taruna-28007,3.73,3.91
Taruna-28008,2.89,3.78
Taruna-28009,3.7,3.22
Taruna-28010,3.37,4.0
Taruna-28011,3.17,3.23
Taruna-28012,2.93,3.37
Taruna-28013,2.8,3.13
Taruna-28014,3.54,3.1
Taruna-28015,3.65,3.13
Taruna-28016,3.44,3.91
Taruna-28017,2.69,3.97
Taruna-28018,3.54,3.64
Taruna-28019,3.82,3.39
Taruna-28020,3.29,3.16
Taruna-28021,3.77,3.95
Taruna-28022,3.64,3.62
Taruna-28023,3.63,3.99
Taruna-28024,3.18,3.97
Taruna-28025,3.51,3.64
Taruna-28026,3.71,3.38
Taruna-28027,2.7,3.39
Taruna-28028,2.62,3.12
Taruna-28029,3.22,3.77
Taruna-28030,2.64,3.88
Taruna-28031,3.49,3.9
Taruna-28032,3.16,3.56
Taruna-28033,3.73,3.59
Taruna-28034,2.66,3.13
Taruna-28035,3.16,3.12
Taruna-28036,3.64,3.34
Taruna-28037,3.32,3.68
Taruna-28038,2.53,3.33
Taruna-28039,3.36,3.99
Taruna-28040,3.78,3.37
Taruna-28041,3.7,3.84
Taruna-28042,3.0,3.7
Taruna-28043,2.71,3.42
Taruna-28044,3.23,3.92
Taruna-28045,2.78,3.56
Taruna-28046,3.4,3.25
Taruna-28047,2.63,3.66
Taruna-28048,2.63,3.26
Taruna-28049,3.56,3.83
Taruna-28050,3.16,3.89
Taruna-28051,3.88,3.26
Taruna-28052,3.02,3.54
Taruna-28053,3.63,3.43
Taruna-28054,2.79,3.94
Taruna-28055,2.91,3.42
Taruna-28056,3.02,3.91
Taruna-28057,3.77,3.79
Taruna-28058,3.84,3.96
Taruna-28059,3.32,3.55
Taruna-28060,3.49,3.7
Taruna-28061,2.57,3.86
Taruna-28062,2.94,3.21
Taruna-28063,3.58,3.85
Taruna-28064,3.33,3.14
Taruna-28065,3.19,3.67
Taruna-28066,3.52,3.57
Taruna-28067,3.34,3.22
Taruna-28068,3.0,3.56
Taruna-28069,2.7,3.8
Taruna-28070,3.53,3.8
Taruna-28071,3.64,3.51
Taruna-28072,2.95,3.62
Taruna-28073,2.76,3.33
Taruna-28074,3.0,3.34
Taruna-28075,3.24,3.29
Taruna-28076,2.7,3.17
Taruna-28077,3.25,3.79
Taruna-28078,3.54,3.91
Taruna-28079,2.86,3.29
Taruna-28080,2.97,3.31
Taruna-28081,3.83,3.85
Taruna-28082,3.85,3.66
Taruna-28083,3.45,3.6
Taruna-28084,3.02,3.2
Taruna-28085,3.65,3.31
Taruna-28086,3.4,3.23
Taruna-28087,2.75,3.14
Taruna-28088,3.56,3.67
Taruna-28089,2.67,3.96
Taruna-28090,3.26,3.47
Taruna-28091,3.08,3.82
Taruna-28092,2.58,3.24
Taruna-28093,3.38,3.2
Taruna-28094,3.3,3.81
Taruna-28095,2.72,3.15
Taruna-28096,3.43,3.94
Taruna-28097,3.27,3.38
Taruna-28098,3.33,3.66
Taruna-28099,2.65,3.26
Taruna-28100,3.7,3.99
Taruna-28101,2.54,3.59
Taruna-28102,3.65,3.88
Taruna-28103,3.03,3.95
Taruna-28104,3.35,3.45
Taruna-28105,3.65,3.34
Taruna-28106,3.29,3.54
Taruna-28107,3.83,3.7
Taruna-28108,3.39,3.65
Taruna-28109,3.16,3.25
Taruna-28110,3.78,3.34
Taruna-28111,3.85,3.42
Taruna-28112,3.08,3.22
Taruna-28113,3.09,3.16
Taruna-28114,2.77,3.68
Taruna-28115,2.55,3.31
Taruna-28116,3.41,3.79
Taruna-28117,2.61,3.83
Taruna-28118,2.89,3.5
Taruna-28119,2.56,3.54
Taruna-28120,2.52,3.17
Taruna-28121,2.61,3.85
Taruna-28122,3.29,3.13
Taruna-28123,2.78,3.82
Taruna-28124,2.65,3.55
Taruna-28125,3.6,3.66
Taruna-28126,2.53,3.47
Taruna-28127,2.51,3.84
Taruna-28128,2.72,3.56
Taruna-28129,3.49,3.91
Taruna-28130,2.68,3.18
Taruna-28131,3.62,3.65
Taruna-28132,2.52,3.49
Taruna-28133,3.74,3.53
Taruna-28134,3.21,3.96
Taruna-28135,3.65,3.77
Taruna-28136,3.25,3.28
Taruna-28137,3.44,3.41
Taruna-28138,2.83,3.3
Taruna-28139,3.42,3.75
Taruna-28140,2.62,3.86
Taruna-28141,2.54,3.14
Taruna-28142,3.61,3.87
Taruna-28143,3.23,3.2
Taruna-28144,3.19,3.68
Taruna-28145,3.59,3.78
Taruna-28146,3.11,3.64
Taruna-28147,3.34,3.99
Taruna-28148,3.04,3.67
Taruna-28149,3.77,3.19
Taruna-28150,3.89,3.36
Taruna-28151,3.34,3.79
Taruna-28152,3.27,3.92
Taruna-28153,2.97,3.94
Taruna-28154,3.51,3.32
Taruna-28155,3.1,3.54
Taruna-28156,3.32,3.95
Taruna-28157,3.78,3.8
Taruna-28158,2.51,3.22
Taruna-28159,3.68,3.24
Taruna-28160,3.86,3.5
Taruna-28161,3.76,3.65
Taruna-28162,3.68,3.39
Taruna-28163,2.69,3.71
Taruna-28164,3.15,3.19
Taruna-28165,3.65,3.39
Taruna-28166,2.82,3.71
Taruna-28167,3.35,3.93
Taruna-28168,3.61,3.94
Taruna-28169,2.87,3.47
Taruna-28170,3.6,3.72
Taruna-28171,2.53,3.38
Taruna-28172,3.85,3.55
Taruna-28173,3.87,3.73
Taruna-28174,2.91,3.68
Taruna-28175,3.02,3.87
Taruna-28176,2.73,3.52
Taruna-28177,3.42,3.19
Taruna-28178,2.61,3.95
Taruna-28179,3.18,3.14
Taruna-28180,3.88,3.99
Taruna-28181,3.87,3.86
Taruna-28182,2.79,3.36
Taruna-28183,2.51,3.72
Taruna-28184,3.01,3.56
Taruna-28185,3.22,3.44
Taruna-28186,3.24,3.5
Taruna-28187,2.78,3.73
Taruna-28188,3.3,3.6
Taruna-28189,2.74,3.31
Taruna-28190,3.63,3.77
Taruna-28191,3.63,3.19
Taruna-28192,3.48,3.52
Taruna-28193,2.62,3.17
Taruna-28194,2.78,3.98
Taruna-28195,3.2,3.17
Taruna-28196,2.66,3.11
Taruna-28197,3.19,3.64
Taruna-28198,2.58,3.74
Taruna-28199,2.55,3.12
Taruna-28200,2.72,3.46
Taruna-28201,2.69,3.58
Taruna-28202,3.54,3.77
Taruna-28203,3.44,3.34
Taruna-28204,3.47,3.24
Taruna-28205,2.8,3.75
Taruna-28206,3.47,3.93
Taruna-28207,3.57,3.31
Taruna-28208,3.35,3.1
Taruna-28209,3.45,3.82
Taruna-28210,3.84,3.13
Taruna-28211,3.25,3.88
Taruna-28212,3.6,3.55
Taruna-28213,3.72,3.76
Taruna-28214,3.89,3.88
Taruna-28215,3.08,3.54
Taruna-28216,2.8,3.12
Taruna-28217,2.75,3.89
Taruna-28218,3.04,3.31
Taruna-28219,3.07,3.26
Taruna-28220,3.62,3.91
Taruna-28221,3.73,3.98
Taruna-28222,3.75,3.38
Taruna-28223,2.54,3.57
Taruna-28224,3.53,3.45
Taruna-28225,2.93,3.29
Taruna-28226,3.33,3.83
Taruna-28227,3.65,3.44
Taruna-28228,2.83,3.57
Taruna-28229,3.1,3.5
Taruna-28230,2.56,3.94
Taruna-28231,3.07,3.13
Taruna-28232,2.56,3.82
Taruna-28233,3.01,3.68
Taruna-28234,3.81,3.48
Taruna-28235,3.9,3.44
Taruna-28236,3.17,3.38
Taruna-28237,2.59,3.87
Taruna-28238,3.88,3.31
Taruna-28239,2.95,3.75
Taruna-28240,3.73,3.67
Taruna-28241,3.33,3.34
Taruna-28242,3.58,3.93
Taruna-28243,2.82,3.15
Taruna-28244,2.98,3.47
Taruna-28245,2.71,3.38
Taruna-28246,3.76,3.47
Taruna-28247,3.28,3.17
Taruna-28248,3.72,3.61
Taruna-28249,2.72,3.21
Taruna-28250,3.69,3.13
Taruna-28251,2.8,3.43
Taruna-28252,2.62,3.1
Taruna-28253,2.92,3.88
Taruna-28254,3.4,3.96
Taruna-28255,3.63,3.36
Taruna-28256,2.82,3.66
Taruna-28257,2.63,3.49
Taruna-28258,2.87,3.96
Taruna-28259,3.08,3.94
Taruna-28260,2.91,3.16
Taruna-28261,2.62,3.95
Taruna-28262,3.75,3.95
Taruna-28263,3.39,3.9
Taruna-28264,2.93,3.64
Taruna-28265,3.42,3.84
Taruna-28266,2.79,3.84
Taruna-28267,3.28,3.85
Taruna-28268,2.83,3.6
Taruna-28269,3.16,3.18
Taruna-28270,3.57,3.7
Taruna-28271,3.55,3.8
Taruna-28272,3.38,3.43
Taruna-28273,3.77,3.75
Taruna-28274,2.71,3.62
Taruna-28275,3.75,3.55
Taruna-28276,2.5,3.81
Taruna-28277,2.51,3.32
Taruna-28278,3.78,3.73
Taruna-28279,3.84,3.96
Taruna-28280,2.98,3.49
Taruna-28281,2.86,3.47
Taruna-28282,3.36,3.24
Taruna-28283,2.73,3.47
Taruna-28284,3.75,3.72
Taruna-28285,2.85,3.99
Taruna-28286,3.13,3.59
Taruna-28287,3.88,3.87
Taruna-28288,2.52,3.32
Taruna-28289,3.6,3.55
Taruna-28290,2.89,3.55
Taruna-28291,2.69,3.27
Taruna-28292,3.33,3.18
Taruna-28293,3.23,3.95
Taruna-28294,3.42,3.45
Taruna-28295,2.52,3.68
Taruna-28296,2.79,3.95
Taruna-28297,3.06,3.65
Taruna-28298,3.15,3.51
Taruna-28299,3.69,3.99
Taruna-28300,3.86,3.65
Taruna-28301,3.59,3.67
Taruna-28302,2.5,3.63
Taruna-28303,2.72,3.32
Taruna-28304,2.52,3.45
Taruna-28305,3.04,3.65
Taruna-28306,3.4,3.49
Taruna-28307,3.41,3.49
Taruna-28308,3.13,3.51
Taruna-28309,2.61,3.8
Taruna-28310,3.61,3.22
Taruna-28311,3.81,3.48
Taruna-28312,3.38,3.77
Taruna-28313,3.81,3.11
Taruna-28314,3.07,3.69
Taruna-28315,2.95,3.23
Taruna-28316,3.38,3.41
Taruna-28317,3.88,3.73
Taruna-28318,3.14,3.6
Taruna-28319,3.9,3.51
Taruna-28320,2.53,3.25
Taruna-28321,3.66,3.1
Taruna-28322,3.42,3.86
Taruna-28323,3.63,3.38
Taruna-28324,3.16,3.57
Taruna-28325,3.35,3.41
Taruna-28326,3.25,3.77
Taruna-28327,3.36,3.82
Taruna-28328,3.89,3.3
Taruna-28329,3.01,3.39
Taruna-28330,2.63,3.16
Taruna-28331,3.28,3.17
Taruna-28332,3.75,3.6
Taruna-28333,2.94,3.39
Taruna-28334,2.81,3.23
Taruna-28335,3.23,3.53
Taruna-28336,3.11,3.4
Taruna-28337,2.99,3.11
Taruna-28338,3.2,3.57
Taruna-28339,3.56,3.22
Taruna-28340,3.01,3.88
Taruna-28341,3.71,3.35
Taruna-28342,2.8,3.23
Taruna-28343,2.97,3.59
Taruna-28344,3.44,3.95
Taruna-28345,2.74,3.61
Taruna-28346,2.94,3.94
Taruna-28347,3.66,3.26
Taruna-28348,3.67,3.13
Taruna-28349,3.73,3.32
Taruna-28350,3.25,3.27
Taruna-28351,2.75,3.69
Taruna-28352,2.99,4.0
Taruna-28353,3.15,3.8
Taruna-28354,3.65,3.21
Taruna-28355,3.25,3.24
Taruna-28356,3.53,3.96
Taruna-28357,3.58,3.69
Taruna-28358,2.62,3.61
Taruna-28359,3.22,3.72
Taruna-28360,3.66,3.5
Taruna-28361,2.76,3.47
Taruna-28362,3.28,3.5
Taruna-28363,3.68,3.89
Taruna-28364,2.79,3.84
Taruna-28365,2.96,3.84
Taruna-28366,3.54,3.15
Taruna-28367,3.89,3.67
Taruna-28368,2.66,3.63
Taruna-28369,3.29,3.5
Taruna-28370,3.72,3.55
Taruna-28371,3.59,3.35
Taruna-28372,2.5,3.25
Taruna-28373,2.91,3.62
Taruna-28374,3.14,3.9
Taruna-28375,2.94,3.54
Taruna-28376,3.67,3.69
Taruna-28377,2.63,3.95
Taruna-28378,3.5,3.64
Taruna-28379,3.21,3.96
Taruna-28380,3.69,3.32
Taruna-28381,3.44,3.75
Taruna-28382,3.07,3.47
Taruna-28383,3.57,3.65
Taruna-28384,3.28,3.44
Taruna-28385,3.84,3.66
Taruna-28386,3.52,3.63
Taruna-28387,3.27,3.32
Taruna-28388,3.0,3.99
Taruna-28389,3.57,3.49
Taruna-28390,3.69,3.64
Taruna-28391,3.8,3.29
Taruna-28392,3.55,3.2
Taruna-28393,3.04,3.37
Taruna-28394,2.66,3.86
Taruna-28395,3.26,3.41
Taruna-28396,3.45,3.65
Taruna-28397,2.55,3.54
Taruna-28398,2.58,3.89
Taruna-28399,3.61,3.58
Taruna-28400,3.17,3.71
Taruna-28401,2.84,3.88
Taruna-28402,2.83,3.45
Taruna-28403,3.78,3.87
Taruna-28404,3.59,3.72
Taruna-28405,2.92,3.56
Taruna-28406,3.83,3.75
Taruna-28407,3.24,3.55
Taruna-28408,3.23,3.67
Taruna-28409,3.0,3.64
Taruna-28410,3.11,3.37
Taruna-28411,3.19,3.8
Taruna-28412,2.84,3.35
Taruna-28413,3.49,3.44
Taruna-28414,2.51,3.9
Taruna-28415,3.83,3.36
Taruna-28416,3.85,3.41
Taruna-28417,3.04,3.78
Taruna-28418,3.08,3.75
Taruna-28419,3.04,3.34
Taruna-28420,3.8,3.3
Taruna-28421,3.67,3.2
Taruna-28422,3.79,3.28
Taruna-28423,3.14,3.4
Taruna-28424,3.9,3.29
Taruna-28425,3.03,3.33
Taruna-28426,3.72,3.37
Taruna-28427,2.62,3.31
Taruna-28428,3.63,3.13
Taruna-28429,3.21,3.19
Taruna-28430,3.45,3.73
Taruna-28431,2.57,3.28
Taruna-28432,2.57,3.73
Taruna-28433,2.57,3.39
Taruna-28434,3.27,3.99
Taruna-28435,2.98,3.82
Taruna-28436,3.78,3.69
Taruna-28437,2.63,3.98
Taruna-28438,2.86,3.99
Taruna-28439,3.19,3.62
Taruna-28440,3.01,3.74
Taruna-28441,3.81,3.42
Taruna-28442,2.6,3.85
Taruna-28443,2.61,3.86
Taruna-28444,3.55,3.63
Taruna-28445,2.78,3.41
Taruna-28446,3.56,3.8
Taruna-28447,3.1,3.42
Taruna-28448,3.16,3.81
Taruna-28449,3.13,3.24
Taruna-28450,3.49,3.53
Taruna-28451,2.77,3.15
Taruna-28452,3.15,3.24
Taruna-28453,2.59,3.57
Taruna-28454,2.89,3.14
Taruna-28455,3.9,3.97
Taruna-28456,3.84,3.71
Taruna-28457,2.79,3.85
Taruna-28458,3.05,3.17
Taruna-28459,2.6,3.43
Taruna-28460,3.85,3.81
Taruna-28461,2.83,3.85
Taruna-28462,2.65,3.74
Taruna-28463,3.48,3.37
Taruna-28464,2.92,3.67
Taruna-28465,3.52,3.59
Taruna-28466,2.76,3.31
Taruna-28467,3.26,3.17
Taruna-28468,3.41,3.59
Taruna-28469,2.93,3.72
Taruna-28470,2.68,3.68
Taruna-28471,3.21,3.82
Taruna-28472,2.84,3.45
Taruna-28473,3.24,3.25
Taruna-28474,3.78,3.69
Taruna-28475,3.36,3.45
Taruna-28476,3.02,3.34
Taruna-28477,3.02,3.82
Taruna-28478,3.73,3.27
Taruna-28479,3.66,3.93
Taruna-28480,2.65,3.24
Taruna-28481,2.78,3.95
Taruna-28482,2.91,3.74
Taruna-28483,3.86,3.1
Taruna-28484,2.61,3.19
Taruna-28485,3.4,3.9
Taruna-28486,2.87,3.18
Taruna-28487,3.69,3.73
Taruna-28488,3.4,3.98
Taruna-28489,3.87,3.82
Taruna-28490,2.66,3.96
Taruna-28491,3.89,3.45
Taruna-28492,2.86,3.47
Taruna-28493,3.22,3.87
Taruna-28494,2.85,3.5
Taruna-28495,3.65,3.86
Taruna-28496,2.97,3.33
Taruna-28497,2.61,3.67
Taruna-28498,3.89,3.25
Taruna-28499,2.56,3.41
Taruna-28500,3.53,3.79
Taruna-28501,2.84,3.38
Taruna-28502,2.9,3.89
Taruna-28503,3.09,3.58
Taruna-28504,3.62,3.94
Taruna-28505,3.04,3.82
Taruna-28506,2.72,3.31
Taruna-28507,2.52,3.25
Taruna-28508,2.97,3.16
Taruna-28509,3.35,3.67
Taruna-28510,2.89,3.92
Taruna-28511,3.49,3.72
Taruna-28512,3.76,3.4
Taruna-28513,2.53,3.38
Taruna-28514,3.82,3.95
Taruna-28515,2.66,3.4
Taruna-28516,3.65,3.99
Taruna-28517,2.74,3.77
Taruna-28518,3.8,3.65
Taruna-28519,3.89,3.96
Taruna-28520,3.61,3.51
Taruna-28521,3.37,3.64
Taruna-28522,3.23,3.78
Taruna-28523,3.4,3.47
Taruna-28524,2.9,3.33
Taruna-28525,3.68,3.82
Taruna-28526,2.95,3.22
Taruna-28527,2.88,3.21
Taruna-28528,2.75,3.83
Taruna-28529,3.33,3.11
Taruna-28530,3.37,3.21
Taruna-28531,3.22,3.17
Taruna-28532,2.73,3.95
Taruna-28533,3.71,3.13
Taruna-28534,2.76,3.15
Taruna-28535,2.89,3.82
Taruna-28536,3.56,3.85
Taruna-28537,3.04,3.53
Taruna-28538,2.9,3.12
Taruna-28539,3.8,3.43
Taruna-28540,3.73,4.0
Taruna-28541,3.38,3.58
Taruna-28542,3.81,3.35
Taruna-28543,3.14,3.4
Taruna-28544,3.17,3.59
Taruna-28545,3.49,3.59
Taruna-28546,3.09,3.58
Taruna-28547,3.5,3.97
Taruna-28548,3.08,3.66
Taruna-28549,2.61,3.66
Taruna-28550,3.56,3.47
Taruna-28551,2.72,3.41
Taruna-28552,2.86,3.53
Taruna-28553,3.29,3.18
Taruna-28554,3.06,3.22
Taruna-28555,3.67,3.44
Taruna-28556,3.84,3.15
Taruna-28557,3.05,3.22
Taruna-28558,2.61,3.83
Taruna-28559,2.8,3.82
Taruna-28560,2.97,3.59
Taruna-28561,3.14,3.91
Taruna-28562,3.22,3.5
Taruna-28563,3.59,3.56
Taruna-28564,3.88,3.18
Taruna-28565,3.27,3.75
Taruna-28566,3.61,3.93
Taruna-28567,2.73,3.29
Taruna-28568,3.79,3.39
Taruna-28569,2.53,3.3
Taruna-28570,3.12,3.12
Taruna-28571,2.78,3.39
Taruna-28572,3.09,3.31
Taruna-28573,3.74,3.5
Taruna-28574,3.72,3.19
Taruna-28575,3.64,3.25
Taruna-28576,3.38,3.63
Taruna-28577,2.54,3.65
Taruna-28578,2.82,3.58
Taruna-28579,2.66,3.3
Taruna-28580,3.26,3.21
Taruna-28581,2.55,3.92
Taruna-28582,3.38,3.74
Taruna-28583,3.42,3.84
Taruna-28584,3.36,3.12
Taruna-28585,2.51,3.9
Taruna-28586,2.69,3.7
Taruna-28587,3.45,3.32
Taruna-28588,3.9,3.68
Taruna-28589,3.89,3.15
Taruna-28590,2.91,3.58
Taruna-28591,3.2,3.66
Taruna-28592,3.24,3.54
Taruna-28593,3.71,3.47
Taruna-28594,3.65,3.3
Taruna-28595,3.19,3.21
Taruna-28596,3.57,3.7
Taruna-28597,2.77,3.33
Taruna-28598,3.81,3.58
Taruna-28599,3.63,3.8
Taruna-28600,2.79,3.47
Taruna-28601,2.61,3.36
Taruna-28602,3.71,3.58
Taruna-28603,2.55,3.57
Taruna-28604,3.82,3.13
Taruna-28605,3.26,3.48
Taruna-28606,2.67,3.51
Taruna-28607,2.83,3.7
Taruna-28608,2.51,3.16
Taruna-28609,2.7,3.73
Taruna-28610,3.58,3.12
Taruna-28611,3.66,3.88
Taruna-28612,2.73,3.16
Taruna-28613,3.87,3.54
Taruna-28614,2.76,3.59
Taruna-28615,2.92,3.22
Taruna-28616,3.46,3.7
Taruna-28617,2.84,3.58
Taruna-28618,2.56,3.11
Taruna-28619,3.83,3.86
Taruna-28620,3.39,3.45
Taruna-28621,2.77,3.23
Taruna-28622,3.22,3.23
Taruna-28623,2.96,3.86
Taruna-28624,2.72,3.31
Taruna-28625,3.57,3.66
Taruna-28626,2.71,3.76
Taruna-28627,3.08,3.26
Taruna-28628,3.17,3.42
Taruna-28629,3.81,3.3
Taruna-28630,2.86,3.34
Taruna-28631,3.1,3.63
Taruna-28632,3.83,3.2
Taruna-28633,3.49,3.98
Taruna-28634,3.14,3.84
Taruna-28635,3.38,3.51
Taruna-28636,2.67,3.28
Taruna-28637,3.88,3.81
Taruna-28638,3.34,3.72
Taruna-28639,3.55,3.94
Taruna-28640,3.15,3.68
Taruna-28641,3.56,3.45
Taruna-28642,3.79,3.87
Taruna-28643,3.63,3.48
Taruna-28644,3.14,3.55
Taruna-28645,3.53,3.59
Taruna-28646,2.51,3.72
Taruna-28647,3.67,3.82
Taruna-28648,3.85,3.41
Taruna-28649,3.44,3.38
Taruna-28650,2.74,3.67
Taruna-28651,2.5,3.73
Taruna-28652,3.19,3.16
Taruna-28653,3.2,3.88
Taruna-28654,3.32,3.73
Taruna-28655,3.2,3.36
Taruna-28656,3.37,3.63
Taruna-28657,3.82,3.92
Taruna-28658,3.34,3.34
Taruna-28659,3.03,3.61
Taruna-28660,3.85,3.76
Taruna-28661,3.4,3.55
Taruna-28662,2.56,3.77
Taruna-28663,3.04,3.41
Taruna-28664,3.2,3.7
Taruna-28665,3.46,3.97
Taruna-28666,2.84,3.57
Taruna-28667,3.01,3.44
Taruna-28668,2.69,3.84
Taruna-28669,3.33,3.37
Taruna-28670,3.77,3.24
Taruna-28671,2.8,3.25
Taruna-28672,3.53,3.51
Taruna-28673,3.31,3.76
Taruna-28674,3.54,3.32
Taruna-28675,2.95,3.78
Taruna-28676,3.01,3.67
Taruna-28677,2.78,3.35
Taruna-28678,3.69,3.47
Taruna-28679,3.57,3.45
Taruna-28680,3.42,3.75
Taruna-28681,3.57,3.79
Taruna-28682,3.17,3.25
Taruna-28683,2.79,3.5
Taruna-28684,2.91,3.55
Taruna-28685,3.28,3.62
Taruna-28686,2.62,3.79
Taruna-28687,2.97,3.39
Taruna-28688,3.79,3.33
Taruna-28689,3.25,3.77
Taruna-28690,3.57,3.72
Taruna-28691,3.21,3.55
Taruna-28692,2.98,3.66
Taruna-28693,3.49,3.57
Taruna-28694,2.83,3.64
Taruna-28695,3.44,3.61
Taruna-28696,3.66,3.19
Taruna-28697,2.69,3.24
Taruna-28698,2.86,3.74
Taruna-28699,3.62,3.37
Taruna-28700,3.0,3.98
Taruna-28701,3.57,3.78
Taruna-28702,2.54,3.29
Taruna-28703,2.83,3.27
Taruna-28704,3.84,3.5
Taruna-28705,3.35,3.56
Taruna-28706,3.88,3.99
Taruna-28707,2.52,3.72
Taruna-28708,3.08,3.5
Taruna-28709,2.63,3.53
Taruna-28710,2.87,3.5
Taruna-28711,3.55,3.93
Taruna-28712,3.1,3.7
Taruna-28713,3.34,3.35
Taruna-28714,2.79,3.31
Taruna-28715,3.86,3.19
Taruna-28716,3.23,3.27
Taruna-28717,2.76,3.76
Taruna-28718,2.9,3.18
Taruna-28719,3.74,3.11
Taruna-28720,3.45,3.82
Taruna-28721,3.05,3.36
Taruna-28722,3.07,3.82
Taruna-28723,3.55,3.34
Taruna-28724,3.81,3.66
Taruna-28725,2.7,3.24
Taruna-28726,3.77,3.27
Taruna-28727,3.06,3.7
Taruna-28728,2.58,3.21
Taruna-28729,2.67,3.82
Taruna-28730,3.87,3.79
Taruna-28731,3.86,3.38
Taruna-28732,3.52,3.51
Taruna-28733,3.48,3.72
Taruna-28734,2.58,3.31
Taruna-28735,2.89,3.19
Taruna-28736,3.57,3.31
Taruna-28737,2.52,3.37
Taruna-28738,3.16,3.95
Taruna-28739,3.18,3.85
Taruna-28740,3.01,3.11
Taruna-28741,3.26,3.61
Taruna-28742,3.46,3.13
Taruna-28743,2.7,3.9
Taruna-28744,2.96,3.44
Taruna-28745,2.77,3.8
Taruna-28746,3.02,3.32
Taruna-28747,3.06,3.33
Taruna-28748,3.32,3.91
Taruna-28749,2.85,3.19
Taruna-28750,2.96,3.22
Taruna-28751,2.63,3.51
Taruna-28752,2.5,3.34
Taruna-28753,3.2,3.36
Taruna-28754,2.84,3.92
Taruna-28755,3.38,3.49
Taruna-28756,3.68,3.75
Taruna-28757,3.19,3.13
Taruna-28758,3.86,3.71
Taruna-28759,3.32,3.73
Taruna-28760,3.04,3.67
Taruna-28761,2.8,3.72
Taruna-28762,3.84,3.8
Taruna-28763,2.9,3.34
Taruna-28764,3.66,3.95
Taruna-28765,2.97,3.85
Taruna-28766,3.69,3.26
Taruna-28767,3.84,3.84
Taruna-28768,3.1,3.87
Taruna-28769,3.57,3.24
Taruna-28770,3.78,3.18
Taruna-28771,2.87,3.89
Taruna-28772,2.56,3.45
Taruna-28773,3.16,3.23
Taruna-28774,2.84,3.98
Taruna-28775,3.21,3.16
Taruna-28776,2.89,3.53
Taruna-28777,2.97,3.78
Taruna-28778,3.22,3.56
Taruna-28779,2.63,3.24
Taruna-28780,3.03,3.63
Taruna-28781,2.89,3.96
Taruna-28782,3.83,3.28
Taruna-28783,2.59,3.33
Taruna-28784,3.34,3.92
Taruna-28785,3.58,3.25
Taruna-28786,3.15,3.42
Taruna-28787,3.53,3.22
Taruna-28788,2.61,3.93
Taruna-28789,3.15,3.22
Taruna-28790,3.17,3.71
Taruna-28791,2.7,3.88
Taruna-28792,3.74,3.64
Taruna-28793,3.57,3.77
Taruna-28794,3.11,3.66
Taruna-28795,2.85,3.77
Taruna-28796,2.8,3.23
Taruna-28797,3.5,3.15
Taruna-28798,3.47,3.29
Taruna-28799,3.03,3.77
Taruna-28800,2.75,3.18
Taruna-28801,2.97,3.48
