nama,1,2,3,4
Taruna-340,2.195668321302003,2.0613050044116124,2.837895580374951,3.308265474055747
Taruna-341,2.9832317502336645,2.5153657770224274,3.502356095616836,3.77825584788002
Taruna-342,2.946943541561131,2.9252459134786326,2.1420153290665107,3.1576135090238813
Taruna-343,2.3464037398200306,3.7365450108167613,2.160360028163807,3.264782648656775
Taruna-344,2.867703298475946,3.454338139532616,2.7095425836719684,2.312953432007201
Taruna-345,2.797009468794747,3.485413042399962,3.88345142323785,2.9478424402322054
Taruna-346,3.231700196104433,2.8509866688961507,3.337145293445828,3.432794223916198
Taruna-347,3.2701873017352874,2.691869985093926,3.35733991334513,2.541885396632731
Taruna-348,2.090608019544089,2.742077525969205,2.72383998167573,2.4045083610490696
Taruna-349,2.7492252292529424,3.9752991274721157,3.187321582417077,2.627653616448831
Taruna-350,3.2517198314284728,2.080218382824965,2.0202623680554868,2.483001255985667
Taruna-351,3.006272517160175,3.734062992244897,3.2721920928190844,2.4298252740727917
Taruna-352,3.7129796823766448,3.1573508171447866,3.8265738951524737,2.849701685736174
Taruna-353,3.3173872632378902,2.877230838379181,3.2251469366896384,3.815677027767068
Taruna-354,2.3258688541628594,3.450515320830273,3.74739718693269,3.0141192934774366
Taruna-355,2.1411374948008595,2.973337882849406,3.447946110932188,2.375840761630646
Taruna-356,3.2848385564126312,3.746846476163321,2.2411168328073803,2.1539433387617484
Taruna-357,2.053022621083244,3.801403728022517,3.804906614571683,3.3923122902758505
Taruna-358,3.1715511625469266,2.843441853746911,2.1328876887115498,2.7655975288727754
Taruna-359,3.880460482849915,2.5536555944701034,3.0679349450955273,3.6436618931707185
Taruna-360,3.150948355751758,3.1847006571867245,2.2842742475869153,3.3190215372815404
Taruna-361,2.776339852413044,3.8247266912333817,2.023413221461808,3.592482901082737
Taruna-362,3.2865764368847064,2.421324378011333,2.844068520255278,2.5438920788368975
Taruna-363,2.9165057809830333,3.2459331671269656,2.5900814153083127,3.3847178449221165
Taruna-364,3.09123357863187,3.263120440185041,2.972000987595206,2.5281239693874378
Taruna-365,3.8829296175530503,3.466226044830562,3.154399773469102,3.8781369589005834
Taruna-366,2.7722052756015483,2.2631353702545196,2.0874781446178945,3.2727485630667488
Taruna-367,3.9223811276478284,3.431649929364177,2.2460065902474913,2.6490236003506844
Taruna-368,3.8107012839121275,3.818065041331282,3.1172847929008505,2.5390237245845455
Taruna-369,2.391582269578593,2.359366217740484,2.6863347063453165,2.381853170143287
Taruna-370,2.138722601750331,2.4750866498477553,3.458346975098896,3.3892819177874554
Taruna-371,2.2015560027548533,3.942790188083279,3.3045832971838793,2.4374312259958546
Taruna-372,2.0364436513030997,2.3619539054189795,3.6912087259798136,3.190606531854978
Taruna-373,2.188885921511857,3.7087701867391583,3.3849856533384504,2.5292700538507145
Taruna-374,3.366013546832714,2.9845557128960696,2.8598621547802963,3.323937889587737
Taruna-375,2.1423772969204578,2.4944621488063543,3.345933244788865,3.6298794570810786
Taruna-376,2.6379512605875224,3.7414998025450226,2.550762348510837,3.5560504862893065
Taruna-377,3.6897506219389093,2.890610510005331,2.6126269975564256,3.521702661861563
Taruna-378,2.046543871471652,3.0296347078593806,3.5779703198415866,2.3754448113845044
Taruna-379,3.6289369651778713,2.718466738799531,2.892839032803164,2.1767698939690376
Taruna-380,2.5637095495468,3.185901702869855,3.596760681036705,3.397897656974771
Taruna-381,2.2363296552433125,2.3270477451700455,3.644844747336557,2.7366944275887026
Taruna-382,3.393474330728301,2.782163073303521,3.7151246753225675,2.8646924528066946
Taruna-383,3.2578856935597678,3.938824644670575,3.8332704716824146,2.062298185586782
Taruna-384,3.7549440270541057,2.516266865402255,2.8619704410265925,2.5191528985500984
Taruna-385,3.4701420876077718,3.3134733290825844,2.6377336366422774,2.067352807748928
Taruna-386,3.6069618607696974,2.65038012844939,3.1643974931882277,3.758371545202495
Taruna-387,2.564069145142613,3.5469462513732015,2.7423448468752554,2.4867933664370607
Taruna-388,2.3548790875594454,2.2617473214366997,3.2021483336004657,3.114674339146016
Taruna-389,3.5012295032817167,3.9396420901570894,3.411171725287649,2.077958641322261
Taruna-390,3.6136694785345282,2.9075790827672785,3.3768100369842737,3.333694782611316
Taruna-391,3.9810102840013464,2.472100926692928,2.7491057740402427,2.646054691508188
Taruna-392,2.825235353822853,2.146993494660025,2.3337204033975056,3.7958383739153314
Taruna-393,2.7440361715855666,2.3395158101750813,2.861058676924415,3.776236377868072
Taruna-394,3.5528259214839935,3.039547897112035,2.2851882881638175,2.6505812367234958
Taruna-395,2.6816070805060357,2.6740063528625724,3.7801940703676165,3.801921791380936
Taruna-396,3.8615146512071297,3.6577667317652187,2.691754921475715,3.9923153469975574
Taruna-397,3.7168255036860236,2.861775047323612,2.3089194944466476,3.650831328247896
Taruna-398,2.8579880547500367,2.49742854517526,2.050895519811502,3.689742695510458
Taruna-399,3.5017421355829947,3.2342899732080603,3.2916447725729685,2.49801747221818
Taruna-400,3.5090857481693645,3.4135544337708916,3.2738046349094865,3.1534047977155124
Taruna-401,2.206247737671865,2.3340838158018995,2.6812083331625836,2.1345118279347357
Taruna-402,3.805105813359133,2.3352384325766353,2.1434237776953022,2.1898358736433394
Taruna-403,3.010504744895714,2.0733428538670857,2.819257789790464,3.997785224066581
Taruna-404,3.6529149322154835,3.472804030131281,2.622434990126787,2.653278498851822
Taruna-405,2.6400992020612235,3.3276090552436104,3.3542412794700187,3.4963678240976925
Taruna-406,3.791046456992401,2.9492617514996278,3.2115584989053807,3.613330106053633
Taruna-407,2.778403357468326,3.688340897938394,2.72918745639508,3.7160465420144586
Taruna-408,2.0216753029605967,3.6113403059001064,2.43578510850998,3.995256594804313
Taruna-409,3.8107639528385273,3.170708728793504,3.976071932311184,2.4829929705137355
Taruna-410,2.182573353572267,3.7365425610265173,2.9080032423922297,2.0807016537193994
Taruna-411,2.6386272751808297,2.4116824200735367,3.376548471560474,2.822383035989172
Taruna-412,3.90012393410161,2.2238392387954558,2.2811059351567216,2.260161339657894
Taruna-413,3.901214293875112,2.539499223033979,2.9711793993187956,2.0448517783241105
Taruna-414,3.1468757762465724,2.11417371217863,2.0550734397389308,2.720853654282972
Taruna-415,3.2636744243395985,3.062339056002064,3.0109102358208997,3.567476502150473
Taruna-416,2.8968910439566393,3.873211384589923,3.9280348142354047,3.1323613824501417
Taruna-417,2.586421543396129,2.0786870813370193,2.7684134259716005,2.6255559784207083
Taruna-418,2.657329090739832,2.2442198280200536,2.077992025149823,3.3086840109854396
Taruna-419,3.345036912154077,2.904398056566871,2.061911581838687,2.464036360617621
Taruna-420,3.50474905887536,3.86775003505581,2.775973519893739,2.02876289214417
Taruna-421,3.583158087451697,2.632312209953501,2.320049872926388,3.5287067728728547
Taruna-422,3.579236285589108,3.014469617376785,2.046704192656372,3.247486169728018
Taruna-423,2.1824122060973807,2.083145718100784,3.5124272279003534,3.5246052490019197
Taruna-424,2.988840609405163,2.2966864019241777,2.9170460177637816,2.077876033375331
Taruna-425,2.1151175200332886,3.973260245917694,2.578489543945309,3.6742392556613046
Taruna-426,3.099057764647471,3.9302373928720913,3.800166366032961,3.2390524000726066
Taruna-427,2.883061002746754,2.009879961868819,2.232277920401051,3.1267907014252803
Taruna-428,3.7754083655165998,3.903623570846478,3.911837657910638,3.2492280962290634
Taruna-429,2.701830025104157,3.2782398756310007,2.6279334347547056,3.728866493736728
Taruna-430,2.234134032855212,3.7358365890400442,3.7768073446173624,3.173873013117814
Taruna-431,2.2859833641056717,2.909479711267718,3.205885752958923,3.1619007597763584
Taruna-432,3.5230212634349445,3.0311920571585005,3.653414719482975,3.9813583141315316
Taruna-433,3.236436126632522,2.9776931605138404,3.9680263264209286,3.513460334137136
Taruna-434,2.2022453522455807,3.3337285150922087,2.5768108756374914,2.884587610902271
Taruna-435,2.168213612229995,2.279302509512626,3.9222709708151857,3.4147940000658554
Taruna-436,3.40193826291824,2.0599471797453557,2.7789637898048407,2.778460943383577
Taruna-437,2.145526012728387,2.615859883182382,2.771023809473845,2.457750924966998
Taruna-438,3.6437201185807124,3.4093615254732934,2.6807742085090114,3.1937037537755186
Taruna-439,3.4124844543129926,2.4037069042458965,3.08281521469517,3.856364196227903
Taruna-440,2.1626975612837995,3.3468648666498346,2.3082900863569744,3.8582790400309257
Taruna-441,2.169675428170384,3.9398240922145407,3.1074229707160224,2.6838105562109806
Taruna-442,3.973279157002351,2.187801431578837,3.083409624820008,3.05535493244339
Taruna-443,2.7485415915122404,3.3452042364502526,3.52380362520974,2.4232717971397224
Taruna-444,2.7412842941337816,2.887500438609142,3.667299923875171,3.991262218997767
Taruna-445,3.625599134515005,3.736284508755011,2.880882700624848,3.9622358157358715
Taruna-446,3.894497154767717,2.354299578894772,2.6046664987029873,3.299017859414895
Taruna-447,3.972002127645742,3.3852519044523293,2.5186697946341887,3.6088281193549467
Taruna-448,3.5067563705178832,3.67623057929622,2.389247673409744,3.4302003225674
Taruna-449,2.7525191710618317,3.8892284389480465,2.1152951643980495,3.1863164380789364
Taruna-450,2.1670014333973375,3.3664960565792916,2.6848959576694265,2.1066959939777954
Taruna-451,3.5542938318548734,2.994349528016855,2.5404953842615665,2.909528685105322
Taruna-452,3.11680849947161,3.2356944804024277,3.9328347717328147,3.349572604334821
Taruna-453,2.848444018493953,3.7378099689574364,3.1154176525000876,3.3550632277673693
Taruna-454,3.812708770189472,3.141219493277659,2.694554078061015,2.746245236844767
Taruna-455,2.2223949646123025,2.060774119393674,3.160935201987392,3.883383973316061
Taruna-456,2.9852502085817183,3.8618973910139553,2.278393402691391,2.334714064473562
Taruna-457,2.0227072895348384,3.3790535020631225,2.888087498404406,3.000718892431121
Taruna-458,2.9373212839882523,3.353026771554493,3.2524686428421274,3.3817679531016456
Taruna-459,2.1126065513636747,2.4313503047954343,2.977795663584903,3.3942716117836182
Taruna-460,2.237635832536144,3.3177709404653144,2.8035576013086487,3.297277913537631
Taruna-461,2.2350524935542095,2.787728811308317,3.987696777799396,2.5505764269037203
Taruna-462,3.298420604232127,3.302465954082984,3.760629524297854,2.3124131373732437
Taruna-463,3.4920897585308466,2.2131860606159814,3.2468119163188804,3.2718806536534215
Taruna-464,3.166737530194319,3.3156906092060723,3.1387547223645655,3.1986042322788757
Taruna-465,3.924345096949084,3.998827451541333,3.241320959649168,2.3587120205784817
Taruna-466,2.7497411590474083,2.096424077721112,2.4026242156448667,3.4102782911411267
Taruna-467,2.5714241725637215,3.9543483684426346,2.790275486528637,2.910343983467313
Taruna-468,3.7371982563789206,2.813815921445741,2.0789190657817986,3.335521183206306
Taruna-469,2.447191677038905,3.7415069006745183,2.951092074973653,3.6747341595403014
Taruna-470,3.9264450788812226,3.564770968116547,3.086049167915326,2.3394568571538463
Taruna-471,2.0243089493796327,3.1340325219733356,2.4554994722064194,2.0382897359936734
Taruna-472,3.939757653415278,3.4768984185026532,3.9280576943310272,3.5582051727915736
Taruna-473,2.0863198239011522,3.7570311226026956,3.818909221874484,3.219394850305232
Taruna-474,3.782286227396142,2.8082806433020657,3.4442864709118117,3.3992791392442436
Taruna-475,3.0554022181726,2.6540663231264774,3.066773257530725,3.676309949977285
Taruna-476,3.985929592238601,3.3351867711271694,3.73993831929537,3.605621869649001
Taruna-477,2.1475931294707977,3.6156918838825174,2.261304687646926,3.9218402938576493
Taruna-478,3.1077085688026416,3.5245702695532315,3.58101958854977,3.0718701577042364
Taruna-479,3.938605071238198,3.595627297717269,2.2496416279336966,2.9769912653198105
Taruna-480,3.0461956883402976,2.8711666296258658,3.588421325098811,2.80377439978146
Taruna-481,3.258797276270525,3.6356684323500432,2.551535136502714,2.307382085688409
Taruna-482,3.3914973779692343,2.240418110741217,3.754181162036378,3.145214465764045
Taruna-483,2.9090821295355465,3.0889781959216993,3.8880841876507954,2.5540250486519573
Taruna-484,3.255116160168127,2.0115173209962434,2.297591938810231,3.842615024425951
Taruna-485,3.1686286238462005,2.6491716598005404,2.925351210130787,3.166381608554195
Taruna-486,3.802316020981978,2.732923069742796,3.96197475632537,3.18568036101622
Taruna-487,2.090892760682916,2.792345383218511,2.9668148719462932,2.70984932175402
Taruna-488,2.5619263791844604,3.3909344133797243,3.72709504502909,2.103978703955415
Taruna-489,3.9008229681531175,2.7771162025406912,3.1774630442626397,2.0634875307459772
Taruna-490,3.7805275677818324,2.8973872452450613,2.750659815839204,2.8466702883063952
Taruna-491,2.911313505571426,2.475088261748655,2.57156711105174,2.169130756194476
Taruna-492,3.2402651956030732,2.74650358325868,2.4064461821721745,3.213693911080278
Taruna-493,2.554762365962265,2.4545392545263027,3.5235963827553944,3.761946011279315
Taruna-494,2.3762423194475226,2.1463918475368873,2.7730810136460557,3.7658296330374443
Taruna-495,2.9273968098799643,3.206897186762756,3.0225509244015023,3.318090820264465
Taruna-496,2.7067044560521056,3.3364255971100327,2.984650960002364,2.4224636629458622
Taruna-497,3.167312223701744,3.2389806920192292,3.1545580584662627,3.725993662717744
Taruna-498,2.1554692739299695,2.9269880876011447,3.7311542912491045,3.7721868706264163
Taruna-499,3.948789615332333,2.7595715603584594,3.961478687166859,2.3933071699059174
Taruna-500,3.9724214889592058,3.7266672991436502,2.8151684171476337,3.4748521715413547
Taruna-501,3.3963234280394903,3.0381635702724363,3.655037844212606,2.573039097854246
Taruna-502,3.072192732688241,2.958363755259462,3.5290555893094355,3.605280624705859
Taruna-503,2.6190552325726557,2.0512841316128716,3.1470579029111465,3.9944757998072054
Taruna-504,3.6275900394138976,2.6824956552523127,3.912094287223866,2.0600520106587856
Taruna-505,3.3694623451077588,2.760391237571714,2.400949031056806,3.794731731581864
Taruna-506,2.3252338786897826,2.797645561793801,2.2185284206192426,3.2452610671973163
Taruna-507,3.821854368987685,3.160344738454665,3.7079239339108443,3.9467652383296423
Taruna-508,3.645074485846338,3.067205093453757,2.8782996332674964,2.9300190350528554
Taruna-509,3.899599826583848,3.2158101855868892,3.693937708414121,3.6947758611427473
Taruna-510,3.45143901677672,3.5297665230842563,3.7861804103908296,2.1247881371965542
Taruna-511,3.2268303918715797,3.625971477432187,2.124915187238143,2.6705581001565912
Taruna-512,2.8364860725812377,3.4362461524529886,3.766929525972121,2.13403307550242
Taruna-513,3.8654569667080265,3.9110473919098694,2.896638110738844,3.950686266958141
Taruna-514,3.732127779000817,2.0364651653527233,3.0208649780084644,3.6339478145436734
Taruna-515,2.090437340212379,2.391555971367092,3.2531850221864205,3.705094842491941
Taruna-516,2.0527339489945042,2.015125749956284,3.8527652134601738,3.8759304628677884
Taruna-517,2.752926733756099,3.294949428309206,2.038232188859528,2.170206972239571
Taruna-518,3.621106661563666,3.796061097899974,2.953686936635634,2.7711951850266665
Taruna-519,3.974552258629889,2.4869645931525985,3.3754440848611216,2.142069778088004
Taruna-520,2.3008337822070564,3.8540690895926133,3.4454139153964567,2.4215862031000572
Taruna-521,3.1882614307042703,2.1205347805791215,3.385064863074216,2.458731554075345
Taruna-522,2.7617817132620432,3.8688720536110286,2.2688702588162437,2.9382144220951574
Taruna-523,3.9398287956292064,2.703245374479269,2.5987911767433625,2.5371243349072854
Taruna-524,3.6842378462714174,2.202841656898433,2.717431050834027,2.201956213635522
Taruna-525,3.6766574094222757,2.9717435183726515,3.60887441535901,2.3349821781882154
Taruna-526,2.9373863195899403,2.5135531354410157,2.557519744829106,2.2945511271041816
Taruna-527,2.8296390046753306,2.569745803923846,2.4214099277344063,3.9461535958245966
Taruna-528,2.5468141438614125,2.614579929852573,3.9148960380761926,3.5185850138369474
Taruna-529,2.1127509933018542,3.606051795665327,2.017726570226938,3.9355229305391237
Taruna-530,3.7294447525101067,3.078322553350509,3.995641711363956,2.8794809730158173
Taruna-531,3.6258020182601554,2.622615398312007,3.3536425977147912,2.556736963325313
Taruna-532,3.999435346572261,3.2206675666218367,3.6569385988982344,3.5965863944183734
Taruna-533,3.9932736741478108,3.432301348446387,2.5892387926923863,2.6525078360822936
Taruna-534,3.110863411205255,2.5452480014670673,2.0286305553341197,2.5987667474106964
Taruna-535,3.537974830361021,2.827098203050703,3.47573903712306,2.4650119844156624
Taruna-536,3.8895314597648563,2.243772186673895,3.6682891940013516,2.2593579564484707
Taruna-537,3.6992947813548227,2.3622986990693606,3.4809522639070383,2.512926122033532
Taruna-538,2.494696203486395,3.3622357079299654,2.285700574601677,2.7106394969477754
Taruna-539,2.9010882706201873,2.362876695391254,3.506855844513938,3.347988416291461
Taruna-540,2.25831883030299,3.0503267673341203,3.537845564215282,2.125129684438903
Taruna-541,3.9081020545174447,3.4180925234448654,3.31708103134011,2.421013879330686
Taruna-542,3.21234926890176,2.213753846189488,3.5322318655911724,3.618047280583353
Taruna-543,2.4572856110069257,3.134624439257807,3.6918428793554643,2.2938438471675413
Taruna-544,3.3434013688117137,2.5131255674027275,3.227208228474917,2.685290293045043
Taruna-545,3.2362564809157917,3.9258537504751594,2.177209427939358,3.72931784371628
Taruna-546,2.7163254360656808,2.9670912934398492,2.9752556193344217,2.309850622286885
Taruna-547,2.227115184399258,3.611985099550316,2.1552986693432103,2.16547367123638
Taruna-548,3.3431463911855994,3.1004530843125235,2.8150860620648617,2.9690759901600217
Taruna-549,3.0406154018075866,2.0868250657096383,2.8142129782512555,2.604839022557073
Taruna-550,3.5446367834712786,3.2663027511880447,2.132019688280483,3.1268167289677082
Taruna-551,3.0403270022239868,3.902806684413314,2.6976410679389584,3.6076097809669503
Taruna-552,3.7043630006370805,3.2032236402926624,2.2219961975826297,2.2742969763054863
Taruna-553,3.1038136775489713,3.6383777188535804,3.6164704200184445,3.16139816910857
Taruna-554,3.1218759430707728,3.768412926696816,3.8953760519289418,3.0110175207797276
Taruna-555,3.7533072053166903,2.456159543897865,2.144632950515877,2.288157572026399
Taruna-556,2.806965732424794,2.4240896798164533,3.9102304145834026,3.247996971057965
Taruna-557,2.2680304569012817,3.2219619777019837,3.04515319867349,2.5472808357215433
Taruna-558,2.057565352626678,2.822056939613409,2.5991313559077476,2.9756686370880248
Taruna-559,3.5102745113472382,3.6797226057334407,2.153724150552327,2.1645446485541235
Taruna-560,3.2406191027069293,3.8000462467960223,3.0012485361408356,2.9191681144272463
Taruna-561,3.408159536198447,2.706842758605436,3.589031088981497,2.612926936085641
Taruna-562,2.4259283230178212,2.473741117948964,3.414172954533396,3.6447624223707087
Taruna-563,2.2727429511735395,3.5610510304877234,2.1004520229279473,2.1139574539947366
Taruna-564,2.029089331335764,2.549612071096272,2.1458036707358072,2.83721454983666
Taruna-565,2.701175117613194,3.6452286370273566,2.805746565265274,2.916862848262876
Taruna-566,3.179835373709266,2.8474765072975257,2.5905809880958865,3.4500121525982372
Taruna-567,2.7844880901994644,3.3350997985829407,2.4647686461120957,3.148575150180422
Taruna-568,2.874949844047458,2.1910706276693364,2.5620089978174274,3.3344246743883623
Taruna-569,3.808317388987497,3.2477186493531462,3.6069654865937695,3.5540985713035123
Taruna-570,2.696510934046601,2.9035353574744582,3.8584561072637076,3.7244059473163773
Taruna-571,3.027978978319622,3.173216926350948,2.810205389055133,2.6277509934449412
Taruna-572,3.567306025482286,2.336028415489727,3.812222004264994,3.076045410727806
Taruna-573,2.7930855646425403,3.473747489888364,2.642991402495764,3.6802161568783998
Taruna-574,3.2441734004557468,3.725594155086457,2.9528739726875832,3.978902261930113
Taruna-575,3.72472741749349,2.4334796001815513,2.4520579956319994,3.7790386220875263
Taruna-576,3.8990412473152842,2.1914291110403235,3.280952084351688,2.742934525248754
Taruna-577,2.294146961858076,2.047277172092673,3.957962230349618,2.390333034437301
Taruna-578,3.853175250322989,3.283943000886532,3.2069861920867573,2.9787850748131772
Taruna-579,2.9842325861590764,3.2141880721775618,2.7156281682270977,3.4832829036720847
Taruna-580,2.5164887765979165,3.09339482542814,3.2956348919810567,2.985138141506595
Taruna-581,2.9182715124765224,2.463894192231951,2.245841356930775,2.966361726627337
Taruna-582,3.960065150570954,2.781811991811029,3.7773181605307973,3.676460842163601
Taruna-583,2.9852361879857394,3.188952670372346,3.0061679015596727,2.722807558134373
Taruna-584,2.657503220575016,2.9935337177183388,2.898699484079284,3.7195893496232912
Taruna-585,3.2668017086334515,3.9755710404297746,3.1717295769070386,2.813609601903447
Taruna-586,2.4802912375563864,2.2728795051134663,3.249567725578805,2.656466211356679
Taruna-587,2.1517266562173276,3.3902891080951876,2.143551612453026,2.907979822399398
Taruna-588,2.2577594438212985,2.8086375362085843,3.3652344424468046,3.524893917349737
Taruna-589,2.2560916779155447,2.8563992298512293,2.483863360631059,2.252004055727989
Taruna-590,2.303805387024589,3.4351955313163525,3.4279052650131794,2.3928384317440345
Taruna-591,2.2776543452988203,3.3848723026487395,3.6450695887683935,3.902889651326184
Taruna-592,3.281749489606429,3.9825119874043766,3.6079170151050404,2.3509832547627147
Taruna-593,2.3637601687982897,2.2567885789082505,3.1050019348157782,3.135454635862109
Taruna-594,2.6913345666477264,2.2082192987683325,3.0403397846215023,3.1586289333238757
Taruna-595,3.7935768198120234,3.448677634257482,2.2857519226788234,2.9792489241004896
Taruna-596,2.9479232805257447,3.156773834012818,3.550692300806271,3.289490497153637
Taruna-597,3.3351154770420544,2.5483213331196115,2.5428187608934287,2.459653451595237
Taruna-598,2.3446397424032597,2.158838737977973,2.993390845635893,3.105324535553496
Taruna-599,2.3845780376173416,2.1713164991928613,2.5685481858550334,2.744346510493794
Taruna-600,2.0817372325329577,3.7883817493282366,2.2676567259993865,3.323334519258378
Taruna-601,2.3378701261443293,2.3837346494374856,3.259115393783473,2.282447086746299
Taruna-602,2.5571806780639172,2.6467431242310413,2.1086640696458074,3.1417548336789523
Taruna-603,2.3540209685534936,2.453312804453976,3.4972904682524,2.3705407107666474
Taruna-604,2.177405067514111,2.709992611663875,2.6351735905222333,2.557286126230073
Taruna-605,2.2412717422012016,2.1388476854921867,2.000269386008971,2.4374196006471665
Taruna-606,2.9215575360654515,3.0381195818165407,3.0222582784744594,2.3656755597376344
Taruna-607,2.412667436811585,2.13522512718443,2.0937038170552063,3.651421903121334
Taruna-608,2.728539722096151,3.600713015644723,2.552339115641799,2.5714151353217805
Taruna-609,3.006834541709714,2.467424163820866,3.4139529749114326,3.8542475637288987
Taruna-610,3.3807896572587306,3.080023829209021,2.1253792432437315,3.939853050690382
Taruna-611,2.078624279682198,3.7601581751229167,3.6786769847120047,3.1425209398741947
Taruna-612,3.5988207978180853,3.301754738094388,2.007639845317166,2.286002245331453
Taruna-613,3.2558007789818157,3.0659155731026706,2.4936477384038045,2.7490964867591625
Taruna-614,2.163518063897744,2.648667506230751,3.481808112304143,3.595464526696428
Taruna-615,3.7471572482135542,2.6660038261163956,2.6325402994586136,2.734781457394141
Taruna-616,3.8417448010636264,3.3389739103963803,2.203784776132027,2.1740344366055773
Taruna-617,2.1221559197097273,3.988278722442335,2.7204678376008555,3.113569821856376
Taruna-618,2.5537552962944075,3.323678379698757,2.540786572769051,3.6902417029920693
Taruna-619,3.6124025595861227,3.11556683474005,3.68542380432111,3.5918527742870046
Taruna-620,3.4965193807673165,3.4613010204784924,2.6266958351702865,2.3502462802607065
Taruna-621,2.3690420387127546,2.930411224567436,3.5778649435520142,3.345529228824933
Taruna-622,2.4186986466734206,2.1202846852015704,3.7837442896214695,2.441008526871294
Taruna-623,2.740944205582764,3.1245936317558196,2.867634839153059,2.4364150691043447
Taruna-624,2.9690459703820427,3.9152505690107606,3.8198862877087842,3.74814354661037
Taruna-625,3.236509543060592,2.3506058847153195,2.7546361079263857,2.49933790548046
Taruna-626,2.7378272791395446,3.3800097816413315,3.9281568329802163,2.5264946930360224
Taruna-627,2.925069432266296,2.401867377318113,2.178579049051146,2.001306781522599
Taruna-628,3.494941876267513,3.0716553689461623,3.3740385330064857,3.7413380682510353
Taruna-629,2.073366405781196,2.1933528992934392,2.9876280809138573,3.5851896264182694
Taruna-630,2.5048738886880413,2.9007418725163703,2.775297610911294,3.254657870181356
Taruna-631,3.426699171769105,3.512326657790492,3.265423757497202,3.5005315278776843
Taruna-632,3.7904136753743987,2.695143048477964,3.4077141832686624,2.3040971348489836
Taruna-633,3.023354884231332,3.329823448974436,2.008726539300618,2.916647189175151
Taruna-634,3.0642269705306315,3.5908999215794584,2.3339061774943977,2.702438774697562
Taruna-635,2.214344022679552,3.8543556389589053,3.4260921012686376,2.187553052514033
Taruna-636,2.8948247336469093,2.469284163710907,3.3327708271564127,2.972260970429848
Taruna-637,3.065234532910046,2.798631831618616,3.9320950102573544,3.841479300685271
Taruna-638,2.4849410072694593,2.3048320266608346,3.522075580501566,2.080118238101389
Taruna-639,2.5384864618987617,3.9849670043167507,3.9015454154626763,2.5829218269875875
Taruna-640,2.7545683262092453,3.854001935848591,3.405081003069614,2.415081872411407
Taruna-641,2.0401423955554527,3.079914260561119,2.5961044172788865,2.4762933073313924
Taruna-642,2.6441583311663566,3.6840665887528425,2.2107298445017127,3.8168691037587505
Taruna-643,2.422896013993089,3.041915954544084,3.5636477266898714,2.9361381084685805
Taruna-644,2.654994704355829,3.2471713760055194,3.288298442951832,2.9325988258796376
Taruna-645,2.2395242636385024,2.1782488642320335,2.0963720247865925,3.5211512849105646
Taruna-646,3.78105456147979,3.510540840993616,2.720100931801957,2.3089844080098514
Taruna-647,3.1871849071080973,2.25542696727047,3.913599630968572,2.974530708200102
Taruna-648,3.358204638288979,3.652135260505057,3.0008022914204027,2.8599704282421197
Taruna-649,3.578342477214677,3.564056175340772,2.865458272039409,3.1938213810933123
Taruna-650,2.9968843978581146,3.417489395485953,2.915399210318588,3.999115406500877
Taruna-651,2.1738405761748476,2.0723207610495242,2.4177654480103277,3.5388977881640944
Taruna-652,3.074213083637096,2.606256711890657,2.7374143417295906,2.7957314060348546
Taruna-653,3.173682236041758,2.526225139821686,2.739626511974353,3.6551061045480937
Taruna-654,3.49087894836866,2.720272814943038,2.104710040374945,2.3414167266249604
Taruna-655,2.863319092459359,2.175285493527677,3.5351352570358365,2.06092737261792
Taruna-656,2.2551606055911275,3.873915646062126,2.833008863807758,2.408896744928546
Taruna-657,2.5675518115974487,3.1076044814247528,3.6443597736328464,2.680823112228519
Taruna-658,2.72616459279727,2.611048621316047,3.700696002239791,3.02116151491912
Taruna-659,3.2918344826632024,2.793963034148567,2.423988109397316,3.2302582810823997
Taruna-660,3.1415566093378238,2.8944050810096713,3.314706964340257,3.8212114344288435
Taruna-661,2.7121934517956925,3.201188666721235,2.9445636083259634,3.019708019100915
Taruna-662,3.9730304975859596,3.0313588553929955,3.7603134758429704,3.0025512892514588
Taruna-663,3.211549638713774,3.8387839464288347,2.431481358352908,2.100486019645964
Taruna-664,2.474453583471989,2.9939269658116605,3.355626400620088,2.0698231053124476
Taruna-665,2.2035649452408075,3.9843160296466253,3.2155042445054454,3.102319923832744
Taruna-666,2.305718278368664,3.7028499154901917,2.5906029551436656,2.876357226496689
Taruna-667,2.491915456769016,2.4170210287146716,2.2732018073023452,3.678360789960597
Taruna-668,2.321362746519111,3.8611904292878325,3.303279520954553,2.3213591694236904
Taruna-669,2.3731340481026115,2.232732795770952,3.4771949162646614,2.049943324234099
Taruna-670,2.570190337387694,3.634899416982383,2.6312546875266998,2.898077535860252
Taruna-671,2.3467471905895096,2.76124658695316,3.2896652080446276,2.474957113504515
Taruna-672,3.7935308492528503,3.7559486408901392,2.7902618152230065,2.099228746677675
Taruna-673,2.1604674913232844,3.736113380214901,3.4264137665652354,3.449196573695258
Taruna-674,3.0490227791405093,3.611850800235242,2.398430549788106,2.223185999914495
Taruna-675,2.8207936539793232,3.5800608726141228,3.7804300052723487,3.2166390000155434
Taruna-676,3.964757233817213,2.6093582781960816,2.5748191929311597,2.5620995003337783
Taruna-677,2.2240778043361047,2.1618385661025044,2.735571975512306,2.346992100710044
Taruna-678,2.7957111980914835,2.805960357530323,2.1161839041606996,2.7595030458386347
